Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
6376173,584456,185227,1084586,142646,1227702,125665,251703,585923,2697799,92704,9.19,42.31,Alto,Riesgoso,Gastador
5561346,555879,182881,960561,162035,585098,204040,152398,479092,711884,118727,8.61,12.8,Alto,Riesgoso,Gastador
6024846,665820,164137,980774,130081,993310,221788,285788,435547,2003974,113768,7.23,33.26,Alto,Riesgoso,Gastador
5557460,573508,217195,943221,129630,1387863,208526,323445,577030,1216538,204849,10.38,21.89,Alto,Riesgoso,Gastador
6125955,540140,165590,971735,139692,1496703,176077,333480,529853,1598463,193970,8.65,26.09,Alto,Riesgoso,Gastador
5946392,662563,235117,1060129,140942,1184703,148048,299345,610833,1152953,123628,10.27,19.39,Alto,Riesgoso,Gastador
5341675,630451,235382,1170244,165031,1186516,210302,291624,420041,1163962,194598,7.86,21.79,Alto,Riesgoso,Gastador
6194335,701211,191757,859366,130800,1076141,108070,327340,736388,2463288,82650,11.89,39.77,Alto,Riesgoso,Gastador
6039473,570837,228832,1007013,134657,885888,220312,128146,717360,2010467,216037,11.88,33.29,Alto,Riesgoso,Gastador
6152233,701224,186556,1163262,120588,1259660,160681,208417,537712,2683243,164422,8.74,43.61,Alto,Riesgoso,Gastador
6283526,482074,217835,1097567,155053,1020471,118244,171483,596817,2061356,77790,9.5,32.81,Alto,Riesgoso,Gastador
5958006,484019,160442,1155005,158170,999436,142364,275128,508796,1365709,197386,8.54,22.92,Alto,Riesgoso,Gastador
6365233,548055,169455,835998,163232,1238340,114823,320373,660560,1565787,119122,10.38,24.6,Alto,Riesgoso,Gastador
5295371,513731,200992,869726,124615,666791,224959,170433,365004,650861,94821,6.89,12.29,Alto,Riesgoso,Gastador
6286278,533077,212914,1199774,168164,1452810,87743,242535,533825,2458551,83701,8.49,39.11,Alto,Riesgoso,Gastador
5925583,681376,194566,1028727,153706,1040594,174197,280810,622958,2673645,131236,10.51,45.12,Alto,Riesgoso,Gastador
6284605,531166,164937,1142230,173795,1460625,101149,226257,636891,964856,186431,10.13,15.35,Alto,Riesgoso,Gastador
6270056,635055,164153,840965,148311,889983,203996,204536,413771,1482869,137886,6.6,23.65,Alto,Riesgoso,Gastador
5301253,649023,175191,1096694,137043,566869,196873,211316,368912,957841,115889,6.96,18.07,Alto,Riesgoso,Gastador
6324960,507727,236667,967833,159998,741225,173754,144316,463800,817182,86551,7.33,12.92,Alto,Riesgoso,Gastador
5529371,667724,164524,1134963,169241,1260541,86813,149076,509314,2285228,78359,9.21,41.33,Alto,Riesgoso,Gastador
6210433,524351,160491,919803,152228,1491994,201259,323395,664192,1939701,85657,10.69,31.23,Alto,Riesgoso,Gastador
6215249,543706,239749,898803,152511,1464868,78963,290547,478852,1783051,129623,7.7,28.69,Alto,Riesgoso,Gastador
6197493,536783,174838,965096,172952,508997,82668,233268,593325,1389099,224505,9.57,22.41,Alto,Riesgoso,Gastador
6215555,689159,210765,800484,139502,1159948,158626,212547,449654,2420063,119112,7.23,38.94,Alto,Riesgoso,Gastador
5940014,514875,161138,1116895,160391,906828,216178,137000,645025,1364261,98209,10.86,22.97,Alto,Riesgoso,Gastador
6043342,650944,199854,966146,169804,1363499,100313,307806,643305,1803513,83904,10.64,29.84,Alto,Riesgoso,Gastador
6398474,557087,189233,1015608,156941,791482,83810,120059,660948,758223,106495,10.33,11.85,Alto,Riesgoso,Gastador
5622001,553427,166950,934912,136940,905288,138126,194543,546549,2108076,111353,9.72,37.5,Alto,Riesgoso,Gastador
5434906,679496,214146,926719,145653,1453359,213732,187141,396355,964557,216701,7.29,17.75,Alto,Riesgoso,Gastador
6286657,509163,207084,1176425,148976,821438,195319,280386,474401,1021880,113413,7.55,16.25,Alto,Riesgoso,Gastador
5393255,547141,200659,1145091,141697,561131,217875,114942,509835,974637,161911,9.45,18.07,Alto,Riesgoso,Gastador
5562069,556476,164658,1026040,145451,976780,206545,201245,578048,1268415,164283,10.39,22.8,Alto,Riesgoso,Gastador
6488194,608802,221202,1063983,147864,1256728,164861,119890,468250,1161022,186533,7.22,17.89,Alto,Riesgoso,Gastador
6314978,492251,175867,1180063,169423,1374957,199400,130580,573102,2940233,141477,9.08,46.56,Alto,Riesgoso,Gastador
6190801,533468,239963,837880,151822,1371371,187992,241821,514421,2805357,203484,8.31,45.31,Alto,Riesgoso,Gastador
6425363,592812,180320,907761,144508,1044493,202453,206142,669173,676401,221799,10.41,10.53,Alto,Riesgoso,Gastador
6090291,591272,189867,932077,176571,1223999,129200,155865,390194,1306472,169957,6.41,21.45,Alto,Riesgoso,Gastador
6284976,588585,201244,1179569,166095,988473,161988,173827,434152,2735567,184978,6.91,43.53,Alto,Riesgoso,Gastador
6107621,578102,235108,1072197,162396,1334220,125001,211084,488033,1436362,82958,7.99,23.52,Alto,Riesgoso,Gastador
5774221,567437,193628,1082891,135033,1318986,135104,159969,371027,1507370,107355,6.43,26.11,Alto,Riesgoso,Gastador
5993258,588304,170254,830282,139302,897303,142660,257849,713482,2716658,132480,11.9,45.33,Alto,Riesgoso,Gastador
5723173,564349,198240,822382,141973,1050303,166337,196751,586831,1869399,214739,10.25,32.66,Alto,Riesgoso,Gastador
6201964,583671,162311,1020519,167860,586608,196045,118128,586965,919590,160072,9.46,14.83,Alto,Riesgoso,Gastador
6437631,700964,194980,1035625,157089,1152059,155640,159293,706710,2485020,162438,10.98,38.6,Alto,Riesgoso,Gastador
7974071,662173,239453,915903,142733,741426,196845,133568,773793,2174463,216411,9.7,27.27,Muy alto,Riesgoso,Gastador
7694329,593551,200853,1050573,148031,783481,79551,149396,884196,1260782,200383,11.49,16.39,Muy alto,Riesgoso,Gastador
8699387,539504,188560,1108397,123324,1323703,139467,133578,702157,2476016,130856,8.07,28.46,Muy alto,Riesgoso,Gastador
9482765,484594,235808,873788,147367,1445398,222687,257742,1070686,1616457,188887,11.29,17.05,Muy alto,Riesgoso,Gastador
8969556,573148,183908,1065728,133703,1054690,173871,145817,1032264,2442491,223537,11.51,27.23,Muy alto,Riesgoso,Gastador
9501655,625355,184975,1010828,163856,880985,179946,279015,1104815,4183702,120103,11.63,44.03,Muy alto,Riesgoso,Gastador
9247232,660046,209402,1133713,126957,1278809,142699,271123,897697,1513915,78770,9.71,16.37,Muy alto,Riesgoso,Gastador
9876235,594723,182096,987628,166820,753201,157312,192090,964660,3211411,174072,9.77,32.52,Muy alto,Riesgoso,Gastador
8533304,573258,183825,1161247,130123,992244,187673,184343,767036,2631943,131971,8.99,30.84,Muy alto,Riesgoso,Gastador
7743870,687710,190910,849668,147919,1278785,164563,327822,672333,2990662,150697,8.68,38.62,Muy alto,Riesgoso,Gastador
8534829,496711,161056,1059823,155165,984482,206769,333004,549220,3430322,98688,6.44,40.19,Muy alto,Riesgoso,Gastador
7544521,565549,168877,921094,150280,1431661,182980,330111,805017,937035,214780,10.67,12.42,Muy alto,Riesgoso,Gastador
9697021,582540,177946,1155682,126780,1006085,123918,247697,987816,1292839,153339,10.19,13.33,Muy alto,Riesgoso,Gastador
8299348,579191,174474,896817,149386,1113762,144370,166522,765759,1462130,85934,9.23,17.62,Muy alto,Riesgoso,Gastador
8082520,660636,164398,975879,157281,643703,206803,219407,799125,940631,90468,9.89,11.64,Muy alto,Riesgoso,Gastador
8834772,699549,210428,983004,149250,879874,106811,180665,878753,2396983,206439,9.95,27.13,Muy alto,Riesgoso,Gastador
9948337,495368,214437,1014235,132364,1178368,132351,250948,849751,1092539,194807,8.54,10.98,Muy alto,Riesgoso,Gastador
9187549,516830,219433,818471,168339,895887,105553,289120,941388,3580855,202660,10.25,38.98,Muy alto,Riesgoso,Gastador
7169795,618057,177641,1103524,138153,1258723,163782,276513,677546,1195354,142490,9.45,16.67,Muy alto,Riesgoso,Gastador
9160594,598075,218722,1141352,145018,1278516,181510,135261,873745,2940325,211962,9.54,32.1,Muy alto,Riesgoso,Gastador
9270084,480764,191327,1183359,166250,587394,168514,150144,897598,1557215,191109,9.68,16.8,Muy alto,Riesgoso,Gastador
8842492,633903,160518,1195667,131200,643696,122710,126227,915491,3353740,145410,10.35,37.93,Muy alto,Riesgoso,Gastador
6717761,633444,186885,1087694,174938,513719,81264,253301,465434,1756637,177922,6.93,26.15,Muy alto,Riesgoso,Gastador
8047454,642085,203931,1024674,179187,531593,194571,216632,636281,2023637,153378,7.91,25.15,Muy alto,Riesgoso,Gastador
8861116,700890,228209,1174933,140026,796953,160950,251815,650910,1695255,177234,7.35,19.13,Muy alto,Riesgoso,Gastador
9115242,672611,234173,1169794,151549,582469,171726,198177,823500,1610221,85007,9.03,17.67,Muy alto,Riesgoso,Gastador
8593396,595385,184768,872038,166334,743802,202268,324964,621139,3713536,99500,7.23,43.21,Muy alto,Riesgoso,Gastador
8465204,541513,226289,898301,148050,1421366,105652,281202,897784,3318929,152065,10.61,39.21,Muy alto,Riesgoso,Gastador
7103619,597370,225959,960709,121676,1315066,213107,133307,603268,3165605,119229,8.49,44.56,Muy alto,Riesgoso,Gastador
9410119,595048,208719,812814,175858,1074900,105624,266488,834142,3312203,213931,8.86,35.2,Muy alto,Riesgoso,Gastador
7089748,660526,175638,1063464,179533,1370713,149991,287730,473598,686137,223700,6.68,9.68,Muy alto,Riesgoso,Gastador
8044397,624572,165569,1198083,152071,897679,191144,305356,595373,928654,161749,7.4,11.54,Muy alto,Riesgoso,Gastador
7035218,586623,177528,1012555,136881,1381658,205661,249622,632209,3343919,172473,8.99,47.53,Muy alto,Riesgoso,Gastador
7470648,585813,223440,920748,170763,828395,92094,202198,557000,3316569,147739,7.46,44.39,Muy alto,Riesgoso,Gastador
9777747,657776,199773,1103829,120435,1274932,152516,273450,713850,3663488,134018,7.3,37.47,Muy alto,Riesgoso,Gastador
7602792,581616,209626,1133610,147170,1046857,179413,317036,728768,1264235,89117,9.59,16.63,Muy alto,Riesgoso,Gastador
8474501,542189,218777,1036137,122030,1239542,158972,303550,685190,1008793,167997,8.09,11.9,Muy alto,Riesgoso,Gastador
7892960,499712,210231,847977,137201,678083,98534,160863,664555,1108086,114331,8.42,14.04,Muy alto,Riesgoso,Gastador
9501932,517548,163376,1136170,172025,840297,110030,133038,1106228,3958884,78415,11.64,41.66,Muy alto,Riesgoso,Gastador
9545882,559373,175355,1022801,132333,1126708,131998,333373,1027010,4581716,109434,10.76,48.0,Muy alto,Riesgoso,Gastador
7784844,509497,201953,952981,161423,1267183,174341,287676,868003,2826300,155146,11.15,36.31,Muy alto,Riesgoso,Gastador
8564207,547579,175805,912040,178104,789274,157976,290495,719524,3443739,97765,8.4,40.21,Muy alto,Riesgoso,Gastador
8479154,533113,190542,962724,135493,722961,105343,278449,908262,3743734,205695,10.71,44.15,Muy alto,Riesgoso,Gastador
7698033,525674,216559,871674,128997,528658,216483,166719,835763,3109100,115362,10.86,40.39,Muy alto,Riesgoso,Gastador
8373727,688154,183688,1069538,130331,1109450,171909,306673,607739,2080189,121744,7.26,24.84,Muy alto,Riesgoso,Gastador
9706752,487247,176946,1110158,153593,908384,217318,182244,876266,3867730,202781,9.03,39.85,Muy alto,Riesgoso,Gastador
6537012,625795,190615,1165398,152593,601435,149908,308188,680169,1504042,167824,10.4,23.01,Muy alto,Riesgoso,Gastador
7288706,577132,161606,1072979,156229,573717,75996,116412,871347,596788,221237,11.95,8.19,Muy alto,Riesgoso,Gastador
6978460,602140,224102,1064184,175195,1277878,189699,322905,724447,958086,107691,10.38,13.73,Muy alto,Riesgoso,Gastador
7865592,704478,175110,996521,135798,514616,200698,178970,586000,1294388,126324,7.45,16.46,Muy alto,Riesgoso,Gastador
7829668,626654,195910,1114542,135299,951716,207125,299247,869964,2021016,141300,11.11,25.81,Muy alto,Riesgoso,Gastador
7864482,539346,206668,1169970,165596,1259779,193980,235835,721906,688159,133071,9.18,8.75,Muy alto,Riesgoso,Gastador
855224,630867,213803,1040124,123419,967603,32492,73522,72054,210405,28561,8.43,24.6,Bajo,Riesgoso,Endeudado
890618,633044,207167,1156758,128707,605946,71189,48414,90941,270482,59078,10.21,30.37,Bajo,Riesgoso,Endeudado
1467130,593895,225346,1026826,147836,1273222,41149,74287,136013,596158,46814,9.27,40.63,Bajo,Riesgoso,Endeudado
1227682,560263,206578,1159442,173562,863367,71891,53074,102197,286072,66442,8.32,23.3,Bajo,Riesgoso,Endeudado
1622682,558013,231112,1162849,158254,1436609,65136,77214,190911,255109,60499,11.77,15.72,Bajo,Riesgoso,Endeudado
962803,542901,197260,1129050,128692,878701,54476,89046,98691,103456,73231,10.25,10.75,Bajo,Riesgoso,Endeudado
1107618,600578,168600,1162298,169320,698384,60913,93915,90727,512959,51390,8.19,46.31,Bajo,Riesgoso,Endeudado
1286676,489949,170439,1110736,151701,1296284,71125,52749,145275,243912,52229,11.29,18.96,Bajo,Riesgoso,Endeudado
1311337,549846,201062,856543,134763,1040600,62051,77622,115509,399952,42481,8.81,30.5,Bajo,Riesgoso,Endeudado
1224808,600320,190916,1151899,131817,587009,48106,60426,105771,417502,48110,8.64,34.09,Bajo,Riesgoso,Endeudado
819275,538872,228013,857782,149240,1070756,65578,78630,86791,382704,42963,10.59,46.71,Bajo,Riesgoso,Endeudado
1570030,539242,169613,922709,170569,688549,41314,65595,174548,455804,36357,11.12,29.03,Bajo,Riesgoso,Endeudado
1281768,710136,228386,1018299,158431,647539,29357,86311,100875,744721,38490,7.87,58.1,Bajo,Riesgoso,Endeudado
1542199,654067,215448,1042296,173432,960395,34186,97157,168805,294847,63010,10.95,19.12,Bajo,Riesgoso,Endeudado
1220688,626242,227055,1091667,154803,1425644,38723,92937,136060,174153,56586,11.15,14.27,Bajo,Riesgoso,Endeudado
1608482,708610,193093,1023097,149309,837023,36845,105409,152970,493408,46702,9.51,30.68,Bajo,Riesgoso,Endeudado
1406728,605986,197972,1017222,147879,1431244,30140,110863,103102,169139,57516,7.33,12.02,Bajo,Riesgoso,Endeudado
1539634,575888,188797,1113247,175374,1073817,60427,57741,142616,381993,65225,9.26,24.81,Bajo,Riesgoso,Endeudado
975124,522909,160862,802704,169194,769183,42947,73237,99871,232466,69245,10.24,23.84,Bajo,Riesgoso,Endeudado
1060017,580055,209603,1017985,149317,1219236,34998,74382,125013,331489,36837,11.79,31.27,Bajo,Riesgoso,Endeudado
1051985,513215,164207,800713,145913,636666,43574,98410,75344,134373,48961,7.16,12.77,Bajo,Riesgoso,Endeudado
893387,611850,232338,968169,141119,639658,50574,78880,88305,502649,32374,9.88,56.26,Bajo,Riesgoso,Endeudado
997040,662276,229653,984574,127903,677761,35916,66005,112844,192525,26942,11.32,19.31,Bajo,Riesgoso,Endeudado
1460780,504014,236357,893159,179334,514378,48173,67964,170288,188694,27665,11.66,12.92,Bajo,Riesgoso,Endeudado
1131256,482666,180651,846005,162119,1182266,37691,84417,130287,625615,74815,11.52,55.3,Bajo,Riesgoso,Endeudado
1504177,575460,201901,1154426,173216,1440254,53230,68185,158065,334655,72401,10.51,22.25,Bajo,Riesgoso,Endeudado
1605632,530689,183808,1137633,170213,644111,74400,91397,177842,645978,49587,11.08,40.23,Bajo,Riesgoso,Endeudado
811623,622713,185460,1143205,159295,865859,52977,86371,58582,389886,56905,7.22,48.04,Bajo,Riesgoso,Endeudado
1267867,560286,166549,1140111,170442,1234909,25877,68548,135648,130548,43175,10.7,10.3,Bajo,Riesgoso,Endeudado
930969,704981,235004,1116667,149608,1425455,34981,71542,70496,482757,44502,7.57,51.86,Bajo,Riesgoso,Endeudado
1586814,689784,230221,1042145,129784,1318597,34451,81888,161436,533973,27669,10.17,33.65,Bajo,Riesgoso,Endeudado
916178,667605,217319,977188,151811,1294769,70712,95434,76730,162337,57796,8.38,17.72,Bajo,Riesgoso,Endeudado
1242634,512100,211316,926408,162897,873050,31530,109117,102274,630221,68219,8.23,50.72,Bajo,Riesgoso,Endeudado
1369488,572103,186815,1196882,150945,1153728,58103,89977,108265,238789,68739,7.91,17.44,Bajo,Riesgoso,Endeudado
1268955,484543,164277,887170,137324,827365,29041,75478,144511,526338,44326,11.39,41.48,Bajo,Riesgoso,Endeudado
846713,628123,191812,1182138,154077,1353807,56833,65196,55257,436361,41459,6.53,51.54,Bajo,Riesgoso,Endeudado
1010676,690443,211303,1168651,126027,1287037,49212,50542,98146,517580,57845,9.71,51.21,Bajo,Riesgoso,Endeudado
1531132,628104,186887,1098956,147930,920545,66553,89497,161834,236908,65711,10.57,15.47,Bajo,Riesgoso,Endeudado
1457459,699141,229541,978634,144392,1453005,61481,94677,93525,841642,39199,6.42,57.75,Bajo,Riesgoso,Endeudado
1522549,669618,228915,971310,123901,935063,28478,43741,98767,578216,62474,6.49,37.98,Bajo,Riesgoso,Endeudado
1009634,640463,212752,824102,140852,1458528,63142,59949,66471,604150,42098,6.58,59.84,Bajo,Riesgoso,Endeudado
1004297,561549,211058,1028733,121036,745174,37277,55590,68558,262624,59883,6.83,26.15,Bajo,Riesgoso,Endeudado
994844,527908,180737,1011514,144121,584238,64970,41325,89756,189600,51474,9.02,19.06,Bajo,Riesgoso,Endeudado
1617678,704796,219759,1054277,147202,1100197,61914,42358,152247,395286,52641,9.41,24.44,Bajo,Riesgoso,Endeudado
1336502,634364,236169,805338,129967,1059367,31913,112283,126304,494701,34592,9.45,37.01,Bajo,Riesgoso,Endeudado
912877,690110,219238,1055861,125454,589337,30333,67514,73684,356088,31086,8.07,39.01,Bajo,Riesgoso,Endeudado
876593,594713,167378,1068404,177044,535309,65658,67668,93796,438616,63557,10.7,50.04,Bajo,Riesgoso,Endeudado
1541419,558670,214987,1193744,123980,638938,70247,67570,114015,722458,56293,7.4,46.87,Bajo,Riesgoso,Endeudado
928731,528395,235728,992238,167382,506274,50649,85393,110801,175255,56689,11.93,18.87,Bajo,Riesgoso,Endeudado
1492860,571078,165938,898626,128745,1060866,72241,102524,171542,786987,63326,11.49,52.72,Bajo,Riesgoso,Endeudado
1267025,532312,185609,1033454,151780,802973,35478,58240,82569,297091,70447,6.52,23.45,Bajo,Riesgoso,Endeudado
1438728,619523,193166,884941,174489,1479921,44690,102451,125963,244765,29048,8.76,17.01,Bajo,Riesgoso,Endeudado
1724004,631628,222536,916706,135853,1178431,51042,60538,146540,520527,72919,8.5,30.19,Medio Bajo,Riesgoso,Endeudado
1877782,694459,199961,1111564,173010,765189,50742,58084,212553,200229,66063,11.32,10.66,Medio Bajo,Riesgoso,Endeudado
1650700,533252,166043,947788,136461,780871,28034,74913,135144,307763,45373,8.19,18.64,Medio Bajo,Riesgoso,Endeudado
2302453,535621,211064,945457,138340,815095,31552,96304,193914,873372,45299,8.42,37.93,Medio Bajo,Riesgoso,Endeudado
2687075,665036,189393,905005,175844,1385399,65382,100411,260326,1354514,73009,9.69,50.41,Medio Bajo,Riesgoso,Endeudado
1904735,575583,170548,1073028,165146,679314,63162,98730,132125,495589,73780,6.94,26.02,Medio Bajo,Riesgoso,Endeudado
2596801,581461,181566,1039602,146582,759267,46132,46254,202982,731388,60505,7.82,28.16,Medio Bajo,Riesgoso,Endeudado
2419297,660255,187280,1135172,129429,1139044,51165,81436,172026,1220968,44763,7.11,50.47,Medio Bajo,Riesgoso,Endeudado
2706537,526763,202318,1061113,166199,1435421,60474,52951,232292,527495,45238,8.58,19.49,Medio Bajo,Riesgoso,Endeudado
2737753,607927,181602,950507,135676,1231361,43253,98226,288605,1243929,62948,10.54,45.44,Medio Bajo,Riesgoso,Endeudado
2582756,635275,217624,952244,132727,598408,53743,60814,186871,1329623,74231,7.24,51.48,Medio Bajo,Riesgoso,Endeudado
2029157,677830,186890,846063,158989,846742,58681,65360,187891,206575,53878,9.26,10.18,Medio Bajo,Riesgoso,Endeudado
