Ingreso,Alimentación,Movilidad,Vivienda,Salud,Educación,Entretenimiento,Vestuario,Ahorros,Deudas,Otros,%Ahorro,%Deuda,NivelIngreso,SaludFinanciera,PerfilFinanciero
6398488,862643,235498,1043421,240184,352787,218068,159040,387786,2550207,333911,6.06,39.86,Medio Alto,Crítica,Endeudado
5418351,670475,175811,852591,226789,317752,174084,145026,405359,2153781,267399,7.48,39.75,Medio Alto,Crítica,Endeudado
5442563,677155,246344,925784,235330,335427,193492,144278,468630,1916170,258031,8.61,35.21,Medio Alto,Crítica,Endeudado
5107635,630204,216047,801729,217418,297206,159821,117424,445820,1918411,235928,8.73,37.56,Medio Alto,Crítica,Endeudado
5196744,606089,185779,858099,222598,302405,176386,117715,355295,2105211,255721,6.84,40.51,Medio Alto,Crítica,Endeudado
5607159,704155,237923,920405,235888,337202,182128,134467,501558,2069596,282664,8.94,36.91,Medio Alto,Crítica,Endeudado
5165098,699337,191833,724802,217299,319206,170734,124991,413697,1987657,279915,8.01,38.48,Medio Alto,Crítica,Endeudado
6331846,827668,253656,1011727,279114,361730,218704,159954,490322,2208610,346145,7.74,34.88,Medio Alto,Crítica,Endeudado
5617735,640539,252847,933466,243402,304479,192420,133508,505201,1909671,253920,8.99,33.99,Medio Alto,Crítica,Endeudado
6269388,813543,253541,986001,261886,354336,211744,160013,546077,2307888,342319,8.71,36.81,Medio Alto,Crítica,Endeudado
6157593,725117,230993,1075348,233396,320179,202290,143156,552387,2384945,289335,8.97,38.73,Medio Alto,Crítica,Endeudado
5968674,783761,233862,950203,243316,353656,193971,153831,542427,2159791,316552,9.09,36.19,Medio Alto,Crítica,Endeudado
5802406,691445,264967,1050656,210732,322879,167518,154494,469464,2207460,260283,8.09,38.04,Medio Alto,Crítica,Endeudado
5974305,726854,272612,927016,267497,380735,187663,157235,490194,2166735,323415,8.21,36.27,Medio Alto,Crítica,Endeudado
5010698,681002,223346,900826,212436,278276,165110,116663,407321,1750674,232350,8.13,34.94,Medio Alto,Crítica,Endeudado
4889946,614971,189270,844368,223441,285115,150698,118781,376494,1707670,265960,7.7,34.92,Medio Alto,Crítica,Endeudado
5454433,639741,219933,806856,241984,311624,176012,123241,456751,2219755,255028,8.37,40.7,Medio Alto,Crítica,Endeudado
5020658,595197,221044,883200,203794,293315,180422,133006,377127,1873611,242708,7.51,37.32,Medio Alto,Crítica,Endeudado
6340285,727941,273860,1032986,287904,400386,192429,173643,485497,2265769,334533,7.66,35.74,Medio Alto,Crítica,Endeudado
5366600,667440,242222,794547,235471,310610,171851,142480,423017,2122163,252931,7.88,39.54,Medio Alto,Crítica,Endeudado
5722375,641244,257185,1027093,238449,304653,200001,147348,480133,2114923,295037,8.39,36.96,Medio Alto,Crítica,Endeudado
5670314,689425,222827,872206,238284,345019,198740,131163,449124,2227113,279728,7.92,39.28,Medio Alto,Crítica,Endeudado
6419551,717374,283942,1084755,265268,395517,215586,167001,496168,2484178,305708,7.73,38.7,Medio Alto,Crítica,Endeudado
5995419,762430,213697,1094388,226441,306263,192676,151915,539437,2203475,301915,9.0,36.75,Medio Alto,Crítica,Endeudado
5039807,605158,203034,920979,191460,300088,166644,136602,455491,1766023,254048,9.04,35.04,Medio Alto,Crítica,Endeudado
6060838,709845,253463,930454,257772,360676,217034,145171,525389,2351548,279634,8.67,38.8,Medio Alto,Crítica,Endeudado
5011048,678025,208851,879854,213222,289637,152546,114304,439500,1712024,262705,8.77,34.16,Medio Alto,Crítica,Endeudado
5386416,695757,245407,876378,240227,299886,164576,133489,425732,1826631,275657,7.9,33.91,Medio Alto,Crítica,Endeudado
5289235,697597,229363,879435,220693,293054,183303,114692,431771,1967894,266746,8.16,37.21,Medio Alto,Crítica,Endeudado
5062568,660933,182969,822119,203127,284921,154412,136370,421788,1859147,247460,8.33,36.72,Medio Alto,Crítica,Endeudado
6439752,793273,277425,1032716,251582,384875,230748,158042,485392,2476939,306416,7.54,38.46,Medio Alto,Crítica,Endeudado
5330701,676665,200526,801376,210567,282898,192996,141726,480831,1963107,281530,9.02,36.83,Medio Alto,Crítica,Endeudado
6320528,734610,275695,1142994,282108,340496,212121,168414,493340,2161038,310802,7.81,34.19,Medio Alto,Crítica,Endeudado
5721413,761670,252139,894812,254024,333155,195510,132650,524275,1935388,309822,9.16,33.83,Medio Alto,Crítica,Endeudado
5905378,765249,237700,1060036,238355,315508,210236,161367,474965,2024041,280592,8.04,34.27,Medio Alto,Crítica,Endeudado
5628562,756039,228854,883242,223255,341707,185704,133577,509707,1905416,267982,9.06,33.85,Medio Alto,Crítica,Endeudado
5186090,631538,237627,815575,229143,305760,159366,125794,467938,1831190,273020,9.02,35.31,Medio Alto,Crítica,Endeudado
5157486,684514,235719,858156,236234,327397,169035,117889,424555,1821020,251775,8.23,35.31,Medio Alto,Crítica,Endeudado
4904722,566897,206472,875884,212189,300361,160134,125914,387191,1663298,250198,7.89,33.91,Medio Alto,Crítica,Endeudado
5720031,705908,218067,906921,249521,330139,172770,151233,514359,1962061,265607,8.99,34.3,Medio Alto,Crítica,Endeudado
6437046,821083,273545,954963,255097,400334,195320,173211,486872,2591780,282936,7.56,40.26,Medio Alto,Crítica,Endeudado
5194033,709905,213883,783739,227219,294859,177819,117306,411312,1885538,281143,7.92,36.3,Medio Alto,Crítica,Endeudado
5415228,700981,242608,887209,205722,302537,165207,146104,489202,1916061,269402,9.03,35.38,Medio Alto,Crítica,Endeudado
5421537,679258,215635,979830,215120,308647,173025,136195,442815,1908155,293597,8.17,35.2,Medio Alto,Crítica,Endeudado
6147697,768925,272881,1056479,272061,331226,217266,138859,545796,2149906,325074,8.88,34.97,Medio Alto,Crítica,Endeudado
5185350,604137,194700,920799,205998,282712,171325,135641,450904,1948240,236647,8.7,37.57,Medio Alto,Crítica,Endeudado
5335222,719123,241586,919489,228665,289175,189865,134769,391639,1944624,275125,7.34,36.45,Medio Alto,Crítica,Endeudado
6471533,882357,257093,1009417,249370,385979,205719,155092,487096,2496294,296400,7.53,38.57,Medio Alto,Crítica,Endeudado
5044430,576873,207067,906143,194862,302691,171782,137203,375309,1921467,237124,7.44,38.09,Medio Alto,Crítica,Endeudado
5398763,723588,245469,887348,211384,294213,170785,129006,490977,1857616,252122,9.09,34.41,Medio Alto,Crítica,Endeudado
5569411,628969,235398,897119,215220,346336,172920,148589,447940,1935551,251677,8.04,34.75,Medio Alto,Crítica,Endeudado
6162909,812770,266621,999736,226643,361838,207583,157919,525234,2300841,302700,8.52,37.33,Medio Alto,Crítica,Endeudado
5488954,686983,225766,947693,235275,278396,178342,118904,453905,2102970,256825,8.27,38.31,Medio Alto,Crítica,Endeudado
6407034,818717,252745,1011782,293167,369968,198097,174191,494166,2456538,331547,7.71,38.34,Medio Alto,Crítica,Endeudado
5801036,661379,233031,924437,261980,340857,180672,128012,521336,2291397,248130,8.99,39.5,Medio Alto,Crítica,Endeudado
5970993,706784,266403,981389,254154,382567,212424,134883,448562,2242110,310391,7.51,37.55,Medio Alto,Crítica,Endeudado
5669586,681753,227028,900021,248028,342233,205951,153029,426516,2194962,264222,7.52,38.71,Medio Alto,Crítica,Endeudado
6271699,852784,276799,954313,271493,395953,192125,163815,533900,2201492,326861,8.51,35.1,Medio Alto,Crítica,Endeudado
5252240,633881,206081,869776,225511,301008,167778,125753,471349,1941774,239517,8.97,36.97,Medio Alto,Crítica,Endeudado
5958503,795994,226803,1006162,221263,361281,194132,152259,536008,2138181,322230,9.0,35.88,Medio Alto,Crítica,Endeudado
5468967,748877,232143,884205,227682,306947,196690,136355,452316,1935181,260489,8.27,35.38,Medio Alto,Crítica,Endeudado
6412804,858120,269858,1091490,264479,377246,197903,165977,512066,2314789,309958,7.99,36.1,Medio Alto,Crítica,Endeudado
6413080,849385,248127,1043512,281748,397217,223939,154582,572706,2188455,332594,8.93,34.12,Medio Alto,Crítica,Endeudado
6258026,743260,285923,952902,247897,344242,189401,168047,473495,2441449,292288,7.57,39.01,Medio Alto,Crítica,Endeudado
5129993,678578,225759,814516,213457,318593,156121,130092,455360,1867312,267995,8.88,36.4,Medio Alto,Crítica,Endeudado
5190154,603880,212862,902994,205413,282399,172933,127651,410120,2022846,242389,7.9,38.97,Medio Alto,Crítica,Endeudado
5233811,634605,221110,874959,225625,279157,190387,130943,429045,1937118,238924,8.2,37.01,Medio Alto,Crítica,Endeudado
5128101,618565,228332,836934,195195,308399,168705,128315,469009,1870088,264251,9.15,36.47,Medio Alto,Crítica,Endeudado
5474400,708183,216680,975156,231045,340236,181415,141124,444042,1850919,270488,8.11,33.81,Medio Alto,Crítica,Endeudado
5384458,714409,229871,839775,229665,303621,185307,146662,415311,1842607,277492,7.71,34.22,Medio Alto,Crítica,Endeudado
5286864,644193,187720,823747,192846,294625,160973,143774,403554,2168823,245461,7.63,41.02,Medio Alto,Crítica,Endeudado
5673732,730412,258884,1038253,223936,347438,194068,146331,438510,1973993,293089,7.73,34.79,Medio Alto,Crítica,Endeudado
5892417,749808,241838,1077130,238181,351041,202558,160173,444647,2086481,283245,7.55,35.41,Medio Alto,Crítica,Endeudado
5251689,686798,192149,859041,195745,269546,158129,144389,401109,2099319,234863,7.64,39.97,Medio Alto,Crítica,Endeudado
5542141,650464,236512,865685,218763,300669,192840,129960,469055,1988242,295088,8.46,35.87,Medio Alto,Crítica,Endeudado
5511232,672608,210873,982510,231751,300603,171446,125244,467761,2008566,248656,8.49,36.44,Medio Alto,Crítica,Endeudado
6214029,764004,274280,939633,242464,371405,210526,161516,487591,2113666,340891,7.85,34.01,Medio Alto,Crítica,Endeudado
5906635,665600,262831,1073023,257442,315885,193506,136212,445628,2151488,308330,7.54,36.42,Medio Alto,Crítica,Endeudado
6298065,680517,251929,1028348,264709,396245,194081,148258,475197,2569138,276640,7.55,40.79,Medio Alto,Crítica,Endeudado
6251367,839296,252903,1127565,246498,363147,192224,169231,562975,2183844,309318,9.01,34.93,Medio Alto,Crítica,Endeudado
6277035,804248,258687,1064917,256067,340446,227539,170944,511773,2294877,281114,8.15,36.56,Medio Alto,Crítica,Endeudado
6205775,708820,238279,987216,274361,393389,195867,161490,545303,2250684,313753,8.79,36.27,Medio Alto,Crítica,Endeudado
4928849,631748,203165,865923,195826,296768,149247,116985,443481,1795601,223256,9.0,36.43,Medio Alto,Crítica,Endeudado
6289625,752324,243132,992488,283184,331952,180628,166617,526047,2496473,301708,8.36,39.69,Medio Alto,Crítica,Endeudado
5316931,628902,215452,956296,205586,292939,171295,141876,467580,1893433,275746,8.79,35.61,Medio Alto,Crítica,Endeudado
4905452,580775,222577,806190,217749,300376,153515,129871,402471,1851516,239036,8.2,37.74,Medio Alto,Crítica,Endeudado
5299608,602350,229392,822195,206947,316027,154987,135822,399640,2161358,249891,7.54,40.78,Medio Alto,Crítica,Endeudado
6087008,744745,244766,970273,277023,349031,196354,154109,445645,2415782,275779,7.32,39.69,Medio Alto,Crítica,Endeudado
5274547,600006,222984,796289,219782,291983,171916,126007,396910,1852776,266692,7.53,35.13,Medio Alto,Crítica,Endeudado
5015649,616688,197640,836661,215331,288825,163060,123318,385669,1707952,243944,7.69,34.05,Medio Alto,Crítica,Endeudado
5844195,687953,233225,972947,225760,323000,193451,139976,453001,2319326,283962,7.75,39.69,Medio Alto,Crítica,Endeudado
6301188,857669,263142,974993,270598,337973,213965,167835,526523,2214411,309307,8.36,35.14,Medio Alto,Crítica,Endeudado
5687636,689268,240309,947359,215341,312530,195907,143056,456021,2249991,231507,8.02,39.56,Medio Alto,Crítica,Endeudado
5379668,677444,216677,872275,219664,320245,163263,133116,394732,2036642,250249,7.34,37.86,Medio Alto,Crítica,Endeudado
5821551,785344,219429,911417,221461,342489,187044,141409,470771,2048239,298442,8.09,35.18,Medio Alto,Crítica,Endeudado
4999550,665249,198486,816797,212380,265951,154958,124927,430627,1826261,263028,8.61,36.53,Medio Alto,Crítica,Endeudado
6458159,777521,267982,1070150,269515,342649,207959,168241,503400,2356713,354940,7.79,36.49,Medio Alto,Crítica,Endeudado
6187334,790452,268843,998283,239279,338638,222846,142403,552038,2243313,337290,8.92,36.26,Medio Alto,Crítica,Endeudado
6360781,742378,280418,968646,261090,360453,219455,149506,499085,2475149,348068,7.85,38.91,Medio Alto,Crítica,Endeudado
5583770,697729,254168,898130,249719,318879,185903,136837,422082,1987886,268584,7.56,35.6,Medio Alto,Crítica,Endeudado
6366580,857199,270107,976243,243242,358784,212550,152801,535194,2329982,317867,8.41,36.6,Medio Alto,Crítica,Endeudado
6182782,846554,237771,1033787,280234,332044,191920,140090,485147,2259348,330289,7.85,36.54,Medio Alto,Crítica,Endeudado
5634070,665085,228592,850360,232111,346883,181007,148855,466498,2029239,269306,8.28,36.02,Medio Alto,Crítica,Endeudado
6362109,717754,259830,990215,274745,347241,214788,148578,548750,2538858,310520,8.63,39.91,Medio Alto,Crítica,Endeudado
5938127,746647,253653,918485,263656,320526,191370,137053,487387,2095288,272819,8.21,35.29,Medio Alto,Crítica,Endeudado
5768598,782233,221672,870809,257514,325262,174129,144554,525408,2019359,286636,9.11,35.01,Medio Alto,Crítica,Endeudado
4934922,608352,195694,817410,188917,291038,158256,126047,421067,1756885,239927,8.53,35.6,Medio Alto,Crítica,Endeudado
6291624,728518,255050,1031985,278465,402699,224562,160309,488668,2286017,306616,7.77,36.33,Medio Alto,Crítica,Endeudado
6372503,765298,261664,1096623,287016,382058,219211,132172,504360,2390021,325669,7.91,37.51,Medio Alto,Crítica,Endeudado
4935380,626762,206473,845190,201479,261058,153740,111259,438820,1709633,254278,8.89,34.64,Medio Alto,Crítica,Endeudado
5464474,709016,230073,825608,236646,293453,175527,142853,459425,1981342,257892,8.41,36.26,Medio Alto,Crítica,Endeudado
5052160,580904,208202,768452,198771,282422,165256,115550,382756,2030353,245094,7.58,40.19,Medio Alto,Crítica,Endeudado
4922152,660762,213689,810339,220632,266272,151880,132569,431462,1711327,241141,8.77,34.77,Medio Alto,Crítica,Endeudado
5847535,659906,267804,990579,238530,332657,181918,132943,511996,2094672,298914,8.76,35.82,Medio Alto,Crítica,Endeudado
5074602,669884,205794,810803,199784,301635,162413,137586,427310,1855078,277663,8.42,36.56,Medio Alto,Crítica,Endeudado
5908666,804778,219305,991798,212790,338158,200881,133531,500949,2198059,298214,8.48,37.2,Medio Alto,Crítica,Endeudado
6399017,761629,289327,1005547,258828,377409,192212,154870,562687,2312120,343473,8.79,36.13,Medio Alto,Crítica,Endeudado
6218428,733706,258945,1020076,274076,370279,189426,158587,508095,2377646,315780,8.17,38.24,Medio Alto,Crítica,Endeudado
6315947,763472,238846,989673,280230,356575,202591,164795,519477,2336716,294169,8.22,37.0,Medio Alto,Crítica,Endeudado
5957624,771373,268430,950963,252469,368012,207604,161745,542982,2114311,275299,9.11,35.49,Medio Alto,Crítica,Endeudado
5208637,643754,235748,876798,196956,286639,172685,130240,394025,1968412,236892,7.56,37.79,Medio Alto,Crítica,Endeudado
5653614,644992,232260,857785,215860,311902,171347,152497,449781,2172831,287963,7.96,38.43,Medio Alto,Crítica,Endeudado
5186605,665633,203582,933663,223810,295162,163903,130584,454047,1793499,273538,8.75,34.58,Medio Alto,Crítica,Endeudado
5052634,607695,207381,864559,228838,284076,157412,115522,439014,1831725,262111,8.69,36.25,Medio Alto,Crítica,Endeudado
5209546,576160,219515,830019,205556,258476,156983,111743,433640,2141461,267181,8.32,41.11,Medio Alto,Crítica,Endeudado
5007325,675357,203376,884611,210959,301094,153890,133706,413854,1798695,229610,8.26,35.92,Medio Alto,Crítica,Endeudado
5640591,644995,252552,878570,226071,336759,195703,145385,463482,2196732,269046,8.22,38.95,Medio Alto,Crítica,Endeudado
5769746,680484,229032,896307,239344,336279,188938,151411,509561,2012967,269515,8.83,34.89,Medio Alto,Crítica,Endeudado
5472377,710443,247345,824903,247778,306483,196020,143086,451272,1875123,279178,8.25,34.27,Medio Alto,Crítica,Endeudado
5856023,710422,246994,890745,239150,352084,210307,141195,487184,2193092,306703,8.32,37.45,Medio Alto,Crítica,Endeudado
5622654,766028,224191,844303,225796,334217,200835,152081,467489,2042035,265802,8.31,36.32,Medio Alto,Crítica,Endeudado
4883292,652959,196001,753492,200761,261222,151615,114632,396724,1885018,254741,8.12,38.6,Medio Alto,Crítica,Endeudado
5218227,690523,214751,809605,211996,312250,164628,117449,463346,1800986,266754,8.88,34.51,Medio Alto,Crítica,Endeudado
6299379,726432,247240,988762,243047,342454,189036,155397,552571,2489358,326244,8.77,39.52,Medio Alto,Crítica,Endeudado
5794303,726633,230776,905185,227369,362883,188300,156378,479696,1966716,267890,8.28,33.94,Medio Alto,Crítica,Endeudado
5731567,684330,243824,869550,235676,326842,185289,149458,521498,2057747,272934,9.1,35.9,Medio Alto,Crítica,Endeudado
5737014,783369,244128,905607,226398,358841,174528,139863,506962,2016957,310315,8.84,35.16,Medio Alto,Crítica,Endeudado
6423688,769909,273745,1071790,246259,341250,211044,169537,542275,2437729,333405,8.44,37.95,Medio Alto,Crítica,Endeudado
4993322,656843,195104,752478,203304,305279,158658,116989,427018,1892412,226037,8.55,37.9,Medio Alto,Crítica,Endeudado
6029426,715309,274538,969897,270934,344806,215197,139777,550296,2197682,283374,9.13,36.45,Medio Alto,Crítica,Endeudado
5365268,604306,216765,890477,244890,309827,167770,122104,454521,1886830,285915,8.47,35.17,Medio Alto,Crítica,Endeudado
5962737,781586,249519,979864,246252,320486,209353,154084,477189,2051530,282177,8.0,34.41,Medio Alto,Crítica,Endeudado
5175645,600853,177608,842468,209338,313032,152864,129233,437869,2007140,252299,8.46,38.78,Medio Alto,Crítica,Endeudado
5861495,679817,225422,930396,232416,322946,185443,136485,455375,2169049,288205,7.77,37.01,Medio Alto,Crítica,Endeudado
5168875,688443,196838,895110,222677,282669,163395,118504,453621,1762582,282331,8.78,34.1,Medio Alto,Crítica,Endeudado
6364591,834343,270613,961985,262093,386514,224847,167355,557214,2241528,301475,8.75,35.22,Medio Alto,Crítica,Endeudado
